"Key","Type","Character","Name"
"20_1_0009_0000_43_09","Costume","Goku (Super), Super Saiyan God Super Saiyan","Goku (Super), Super Saiyan God Super Saiyan Outfit"
"20_1_0004_0020_60_04","Costume","Vegeta (Super)","Vegeta (Super) Outfit"
"20_1_0004_0020_61_04","Costume","Vegeta (Super), Super Saiyan","Vegeta (Super), Super Saiyan Outfit"
"20_1_0004_0022_62_04","Costume","Vegeta (Super), Super Saiyan God","Vegeta (Super), Super Saiyan God Outfit"
"20_1_0004_0020_63_04","Costume","Vegeta (Super), Super Saiyan God Super Saiyan","Vegeta (Super), Super Saiyan God Super Saiyan Outfit"
"20_1_0004_0031_00_04","Costume","Gohan (Teen)","Gohan (Teen) Outfit"
"20_1_0005_0031_00_05","Costume","Gohan (Teen)","Gohan (Teen) Outfit"
"20_1_0004_0031_01_04","Costume","Gohan (Teen), Super Saiyan","Gohan (Teen), Super Saiyan Outfit"
"20_1_0005_0031_01_05","Costume","Gohan (Teen), Super Saiyan","Gohan (Teen), Super Saiyan Outfit"
"20_1_0004_0031_02_04","Costume","Gohan (Teen), Super Saiyan 2","Gohan (Teen), Super Saiyan 2 Outfit"
"20_1_0005_0031_02_05","Costume","Gohan (Teen), Super Saiyan 2","Gohan (Teen), Super Saiyan 2 Outfit"
"20_1_0005_0032_00_05","Costume","Gohan (Adult)","Gohan (Adult) Outfit"
"20_1_0006_0032_00_06","Costume","Gohan (Adult)","Gohan (Adult) Outfit"
"20_1_0007_0032_00_07","Costume","Gohan (Adult)","Gohan (Adult) Outfit"
"20_1_0005_0032_01_05","Costume","Gohan (Adult), Super Saiyan","Gohan (Adult), Super Saiyan Outfit"
"20_1_0006_0032_01_06","Costume","Gohan (Adult), Super Saiyan","Gohan (Adult), Super Saiyan Outfit"
"20_1_0007_0032_01_07","Costume","Gohan (Adult), Super Saiyan","Gohan (Adult), Super Saiyan Outfit"
"20_1_0005_0032_02_05","Costume","Gohan (Adult), Super Saiyan 2","Gohan (Adult), Super Saiyan 2 Outfit"
"20_1_0006_0032_02_06","Costume","Gohan (Adult), Super Saiyan 2","Gohan (Adult), Super Saiyan 2 Outfit"
"20_1_0007_0032_02_07","Costume","Gohan (Adult), Super Saiyan 2","Gohan (Adult), Super Saiyan 2 Outfit"
"20_1_0003_0040_00_03","Costume","Piccolo","Piccolo Outfit"
"20_1_0003_0040_10_03","Costume","Piccolo (Fused with Kami)","Piccolo (Fused with Kami) Outfit"
"20_1_0003_0080_10_03","Costume","Trunks (Melee)","Trunks (Melee) Outfit"
"20_1_0003_0080_11_03","Costume","Trunks (Melee), Super Saiyan","Trunks (Melee), Super Saiyan Outfit"
"20_1_0001_0082_00_01","Costume","Trunks (Kid)","Trunks (Kid) Outfit"
"20_1_0001_0082_01_01","Costume","Trunks (Kid), Super Saiyan","Trunks (Kid), Super Saiyan Outfit"
"20_1_0004_0130_00_04","Costume","Videl","Videl Outfit"
"20_1_0005_0130_00_05","Costume","Videl","Videl Outfit"
"20_1_0002_0153_20_02","Costume","Frieza (Super)","Frieza (Super) Outfit"
"20_1_0002_0155_00_02","Costume","Golden Frieza","Golden Frieza Outfit"
"20_1_0002_0310_00_02","Costume","Bardock","Bardock Outfit"
"20_1_0001_0450_00_01","Costume","Android 17 (Z)","Android 17 (Z) Outfit"
"20_1_0005_0460_00_05","Costume","Android 18","Android 18 Outfit"
"20_8_0231","Stamp/Title","","20_8_0231"
"20_8_0232","Stamp/Title","","20_8_0232"
"20_8_0233","Stamp/Title","","20_8_0233"
"20_1_0006_0050_00_06","Costume","Krillin","Krillin Outfit"
"00_8_0231","Stamp/Title","","00_8_0231"
"00_8_0232","Stamp/Title","","00_8_0232"
"00_8_0233","Stamp/Title","","00_8_0233"
"00_4_0017_3070_00","Profile Card","Glorio","Glorio (Profile Card)"
"00_8_0234","Stamp/Title","","00_8_0234"
"00_8_0235","Stamp/Title","","00_8_0235"
"00_8_0236","Stamp/Title","","00_8_0236"
"00_8_0237","Stamp/Title","","00_8_0237"
"00_8_0238","Stamp/Title","","00_8_0238"
"00_4_0011_3150_00","Profile Card","Giant Gomah","Giant Gomah (Profile Card)"
"00_8_0239","Stamp/Title","","00_8_0239"
"20_1_0001_0310_01","Costume","Bardock, Super Saiyan","Bardock, Super Saiyan Outfit"
"20_1_0000_3170_00","Costume","Supreme Kai","Supreme Kai Outfit"
"20_1_0000_3190_00","Costume","Fasha","Fasha Outfit"
"20_1_0000_3270_00","Costume","Vegeta (GT)","Vegeta (GT) Outfit"
"20_1_0000_3270_01","Costume","Vegeta (GT), Super Saiyan","Vegeta (GT), Super Saiyan Outfit"
"20_1_0000_3280_00","Costume","Trunks (GT)","Trunks (GT) Outfit"
"20_1_0000_3280_01","Costume","Trunks (GT), Super Saiyan","Trunks (GT), Super Saiyan Outfit"
"20_1_0000_3290_00","Costume","Hell Fighter 17","Hell Fighter 17 Outfit"
"20_1_0000_3300_00","Costume","Goku (World Tournament)","Goku (World Tournament) Outfit"
"20_1_0000_3310_00","Costume","Ma Junior","Ma Junior Outfit"
"20_1_0000_3310_10","Costume","Ma Junior, Giant Form","Ma Junior, Giant Form Outfit"
"20_1_0000_3320_00","Costume","Tien (World Tournament)","Tien (World Tournament) Outfit"
"20_1_0000_3330_00","Costume","Uub (Kid)","Uub (Kid) Outfit"
"20_1_0000_3350_00","Costume","Tora","Tora Outfit"
"20_1_0000_3360_00","Costume","Chilled","Chilled Outfit"
"20_4_0000_0310_01","Profile Card","Bardock, Super Saiyan","Bardock, Super Saiyan (Profile Card)"
"20_4_0000_3170_00","Profile Card","Supreme Kai","Supreme Kai (Profile Card)"
"20_4_0000_3190_00","Profile Card","Fasha","Fasha (Profile Card)"
"20_4_0000_3270_00","Profile Card","Vegeta (GT)","Vegeta (GT) (Profile Card)"
"20_4_0000_3270_01","Profile Card","Vegeta (GT), Super Saiyan","Vegeta (GT), Super Saiyan (Profile Card)"
"20_4_0000_3280_00","Profile Card","Trunks (GT)","Trunks (GT) (Profile Card)"
"20_4_0000_3280_01","Profile Card","Trunks (GT), Super Saiyan","Trunks (GT), Super Saiyan (Profile Card)"
"20_4_0000_3290_00","Profile Card","Hell Fighter 17","Hell Fighter 17 (Profile Card)"
"20_4_0000_3300_00","Profile Card","Goku (World Tournament)","Goku (World Tournament) (Profile Card)"
"20_4_0000_3310_00","Profile Card","Ma Junior","Ma Junior (Profile Card)"
"20_4_0000_3310_10","Profile Card","Ma Junior, Giant Form","Ma Junior, Giant Form (Profile Card)"
"20_4_0000_3320_00","Profile Card","Tien (World Tournament)","Tien (World Tournament) (Profile Card)"
"20_4_0000_3330_00","Profile Card","Uub (Kid)","Uub (Kid) (Profile Card)"
"20_4_0000_3350_00","Profile Card","Tora","Tora (Profile Card)"
"20_4_0000_3360_00","Profile Card","Chilled","Chilled (Profile Card)"
"20_4_1000_0310_01","Profile Card","Bardock, Super Saiyan","Bardock, Super Saiyan (Profile Card)"
"20_4_1000_3170_00","Profile Card","Supreme Kai","Supreme Kai (Profile Card)"
"20_4_1000_3190_00","Profile Card","Fasha","Fasha (Profile Card)"
"20_4_1000_3270_00","Profile Card","Vegeta (GT)","Vegeta (GT) (Profile Card)"
"20_4_1000_3270_01","Profile Card","Vegeta (GT), Super Saiyan","Vegeta (GT), Super Saiyan (Profile Card)"
"20_4_1000_3280_00","Profile Card","Trunks (GT)","Trunks (GT) (Profile Card)"
"20_4_1000_3280_01","Profile Card","Trunks (GT), Super Saiyan","Trunks (GT), Super Saiyan (Profile Card)"
"20_4_1000_3290_00","Profile Card","Hell Fighter 17","Hell Fighter 17 (Profile Card)"
"20_4_1000_3300_00","Profile Card","Goku (World Tournament)","Goku (World Tournament) (Profile Card)"
"20_4_1000_3310_00","Profile Card","Ma Junior","Ma Junior (Profile Card)"
"20_4_1000_3310_10","Profile Card","Ma Junior, Giant Form","Ma Junior, Giant Form (Profile Card)"
"20_4_1000_3320_00","Profile Card","Tien (World Tournament)","Tien (World Tournament) (Profile Card)"
"20_4_1000_3330_00","Profile Card","Uub (Kid)","Uub (Kid) (Profile Card)"
"20_4_1000_3350_00","Profile Card","Tora","Tora (Profile Card)"
"20_4_1000_3360_00","Profile Card","Chilled","Chilled (Profile Card)"
"20_4_1001_0310_01","Profile Card","Bardock, Super Saiyan","Bardock, Super Saiyan (Profile Card)"
"20_4_1001_3170_00","Profile Card","Supreme Kai","Supreme Kai (Profile Card)"
"20_4_1001_3190_00","Profile Card","Fasha","Fasha (Profile Card)"
"20_4_1001_3270_00","Profile Card","Vegeta (GT)","Vegeta (GT) (Profile Card)"
"20_4_1001_3270_01","Profile Card","Vegeta (GT), Super Saiyan","Vegeta (GT), Super Saiyan (Profile Card)"
"20_4_1001_3280_00","Profile Card","Trunks (GT)","Trunks (GT) (Profile Card)"
"20_4_1001_3280_01","Profile Card","Trunks (GT), Super Saiyan","Trunks (GT), Super Saiyan (Profile Card)"
"20_4_1001_3290_00","Profile Card","Hell Fighter 17","Hell Fighter 17 (Profile Card)"
"20_4_1001_3300_00","Profile Card","Goku (World Tournament)","Goku (World Tournament) (Profile Card)"
"20_4_1001_3310_00","Profile Card","Ma Junior","Ma Junior (Profile Card)"
"20_4_1001_3310_10","Profile Card","Ma Junior, Giant Form","Ma Junior, Giant Form (Profile Card)"
"20_4_1001_3320_00","Profile Card","Tien (World Tournament)","Tien (World Tournament) (Profile Card)"
"20_4_1001_3330_00","Profile Card","Uub (Kid)","Uub (Kid) (Profile Card)"
"20_4_1001_3350_00","Profile Card","Tora","Tora (Profile Card)"
"20_4_1001_3360_00","Profile Card","Chilled","Chilled (Profile Card)"
"20_4_1002_0310_01","Profile Card","Bardock, Super Saiyan","Bardock, Super Saiyan (Profile Card)"
"20_4_1002_3170_00","Profile Card","Supreme Kai","Supreme Kai (Profile Card)"
"20_4_1002_3190_00","Profile Card","Fasha","Fasha (Profile Card)"
"20_4_1002_3270_00","Profile Card","Vegeta (GT)","Vegeta (GT) (Profile Card)"
"20_4_1002_3270_01","Profile Card","Vegeta (GT), Super Saiyan","Vegeta (GT), Super Saiyan (Profile Card)"
"20_4_1002_3280_00","Profile Card","Trunks (GT)","Trunks (GT) (Profile Card)"
"20_4_1002_3280_01","Profile Card","Trunks (GT), Super Saiyan","Trunks (GT), Super Saiyan (Profile Card)"
"20_4_1002_3290_00","Profile Card","Hell Fighter 17","Hell Fighter 17 (Profile Card)"
"20_4_1002_3300_00","Profile Card","Goku (World Tournament)","Goku (World Tournament) (Profile Card)"
"20_4_1002_3310_00","Profile Card","Ma Junior","Ma Junior (Profile Card)"
"20_4_1002_3310_10","Profile Card","Ma Junior, Giant Form","Ma Junior, Giant Form (Profile Card)"
"20_4_1002_3320_00","Profile Card","Tien (World Tournament)","Tien (World Tournament) (Profile Card)"
"20_4_1002_3330_00","Profile Card","Uub (Kid)","Uub (Kid) (Profile Card)"
"20_4_1002_3350_00","Profile Card","Tora","Tora (Profile Card)"
"20_4_1002_3360_00","Profile Card","Chilled","Chilled (Profile Card)"
"20_8_0240","Stamp/Title","","20_8_0240"
"00_8_0240","Stamp/Title","","00_8_0240"
"00_8_0241","Stamp/Title","","00_8_0241"
"00_8_0242","Stamp/Title","","00_8_0242"
"00_8_0243","Stamp/Title","","00_8_0243"
"00_8_0244","Stamp/Title","","00_8_0244"
"00_8_0245","Stamp/Title","","00_8_0245"
"00_8_0246","Stamp/Title","","00_8_0246"
"00_8_0247","Stamp/Title","","00_8_0247"
"00_8_0248","Stamp/Title","","00_8_0248"
"00_8_0249","Stamp/Title","","00_8_0249"
"00_8_0250","Stamp/Title","","00_8_0250"
"00_8_0251","Stamp/Title","","00_8_0251"
"00_8_0252","Stamp/Title","","00_8_0252"
"00_8_0253","Stamp/Title","","00_8_0253"
"00_8_0254","Stamp/Title","","00_8_0254"
"00_8_0255","Stamp/Title","","00_8_0255"
"00_8_0256","Stamp/Title","","00_8_0256"
"20_1_0001_3310_00_03","Costume","Ma Junior","Ma Junior Outfit"
"00_8_0257","Stamp/Title","","00_8_0257"
"00_8_0258","Stamp/Title","","00_8_0258"
"00_8_0259","Stamp/Title","","00_8_0259"
"00_8_0260","Stamp/Title","","00_8_0260"
"00_8_0261","Stamp/Title","","00_8_0261"
"00_8_0262","Stamp/Title","","00_8_0262"
"00_8_0263","Stamp/Title","","00_8_0263"
"00_8_0264","Stamp/Title","","00_8_0264"
"00_8_0265","Stamp/Title","","00_8_0265"
"00_8_0266","Stamp/Title","","00_8_0266"
"00_8_0267","Stamp/Title","","00_8_0267"
"00_8_0268","Stamp/Title","","00_8_0268"
"20_1_0001_3300_00_01","Costume","Goku (World Tournament)","Goku (World Tournament) Outfit"
"20_20_0000","DLC Special Item","","20_20_0000"
"20_20_0001","DLC Special Item","","20_20_0001"
"20_20_0002","DLC Special Item","","20_20_0002"
"20_20_0003","DLC Special Item","","20_20_0003"
"20_20_0004","DLC Special Item","","20_20_0004"
"20_20_0005","DLC Special Item","","20_20_0005"
"20_20_0006","DLC Special Item","","20_20_0006"
"20_20_0007","DLC Special Item","","20_20_0007"
"20_20_0008","DLC Special Item","","20_20_0008"
"20_20_0009","DLC Special Item","","20_20_0009"
"20_20_0010","DLC Special Item","","20_20_0010"
"20_20_0011","DLC Special Item","","20_20_0011"
"20_20_0012","DLC Special Item","","20_20_0012"
"20_20_0013","DLC Special Item","","20_20_0013"
"20_20_0014","DLC Special Item","","20_20_0014"
"20_20_0015","DLC Special Item","","20_20_0015"
"20_20_0016","DLC Special Item","","20_20_0016"
"20_20_0017","DLC Special Item","","20_20_0017"
"20_20_0018","DLC Special Item","","20_20_0018"
"20_20_0019","DLC Special Item","","20_20_0019"
"20_21_0000","DLC Special Item","","20_21_0000"
"20_21_0001","DLC Special Item","","20_21_0001"
"20_21_0002","DLC Special Item","","20_21_0002"
"20_21_0003","DLC Special Item","","20_21_0003"
"20_21_0004","DLC Special Item","","20_21_0004"
"20_21_0005","DLC Special Item","","20_21_0005"
"20_21_0006","DLC Special Item","","20_21_0006"
"20_21_0007","DLC Special Item","","20_21_0007"
"20_21_0008","DLC Special Item","","20_21_0008"
"20_21_0009","DLC Special Item","","20_21_0009"
"20_21_0010","DLC Special Item","","20_21_0010"
"20_21_0011","DLC Special Item","","20_21_0011"
"20_21_0012","DLC Special Item","","20_21_0012"
"20_21_0013","DLC Special Item","","20_21_0013"
"20_21_0014","DLC Special Item","","20_21_0014"
"20_21_0015","DLC Special Item","","20_21_0015"
"20_21_0016","DLC Special Item","","20_21_0016"
"20_21_0017","DLC Special Item","","20_21_0017"
"20_21_0018","DLC Special Item","","20_21_0018"
"20_21_0019","DLC Special Item","","20_21_0019"
"20_21_0020","DLC Special Item","","20_21_0020"
"20_21_0021","DLC Special Item","","20_21_0021"
"20_21_0022","DLC Special Item","","20_21_0022"
"20_21_0023","DLC Special Item","","20_21_0023"
"20_21_0024","DLC Special Item","","20_21_0024"
"20_21_0025","DLC Special Item","","20_21_0025"
"20_21_0026","DLC Special Item","","20_21_0026"
"20_21_0027","DLC Special Item","","20_21_0027"
"20_21_0028","DLC Special Item","","20_21_0028"
"20_21_0029","DLC Special Item","","20_21_0029"
"20_21_0030","DLC Special Item","","20_21_0030"
"20_21_0031","DLC Special Item","","20_21_0031"
"20_21_0032","DLC Special Item","","20_21_0032"
"20_21_0033","DLC Special Item","","20_21_0033"
"20_21_0034","DLC Special Item","","20_21_0034"
"20_21_0035","DLC Special Item","","20_21_0035"
"20_21_0036","DLC Special Item","","20_21_0036"
"20_21_0037","DLC Special Item","","20_21_0037"
"20_21_0038","DLC Special Item","","20_21_0038"
"20_21_0039","DLC Special Item","","20_21_0039"
"20_21_0040","DLC Special Item","","20_21_0040"
"20_21_0041","DLC Special Item","","20_21_0041"
"20_21_0042","DLC Special Item","","20_21_0042"
"20_21_0043","DLC Special Item","","20_21_0043"
"20_21_0044","DLC Special Item","","20_21_0044"
"20_21_0045","DLC Special Item","","20_21_0045"
"20_21_0046","DLC Special Item","","20_21_0046"
"20_21_0047","DLC Special Item","","20_21_0047"
"20_21_0048","DLC Special Item","","20_21_0048"
"20_21_0049","DLC Special Item","","20_21_0049"
"20_21_0050","DLC Special Item","","20_21_0050"
"20_21_0051","DLC Special Item","","20_21_0051"
"20_21_0052","DLC Special Item","","20_21_0052"
"20_21_0053","DLC Special Item","","20_21_0053"
"20_21_0054","DLC Special Item","","20_21_0054"
"20_21_0055","DLC Special Item","","20_21_0055"
"20_21_0056","DLC Special Item","","20_21_0056"
"20_21_0057","DLC Special Item","","20_21_0057"
"20_21_0058","DLC Special Item","","20_21_0058"
"20_21_0059","DLC Special Item","","20_21_0059"
"20_21_0060","DLC Special Item","","20_21_0060"
"20_21_0061","DLC Special Item","","20_21_0061"
"20_21_0062","DLC Special Item","","20_21_0062"
"20_21_0063","DLC Special Item","","20_21_0063"
"20_21_0064","DLC Special Item","","20_21_0064"
"20_21_0065","DLC Special Item","","20_21_0065"
"20_21_0066","DLC Special Item","","20_21_0066"
"20_21_0067","DLC Special Item","","20_21_0067"
"20_21_0068","DLC Special Item","","20_21_0068"
"20_21_0069","DLC Special Item","","20_21_0069"
"20_22_0000","DLC Special Item","","20_22_0000"
"20_22_0001","DLC Special Item","","20_22_0001"
"20_22_0002","DLC Special Item","","20_22_0002"
"20_22_0003","DLC Special Item","","20_22_0003"
"20_22_0004","DLC Special Item","","20_22_0004"
"20_22_0005","DLC Special Item","","20_22_0005"
"20_22_0006","DLC Special Item","","20_22_0006"
"20_22_0007","DLC Special Item","","20_22_0007"
"20_22_0008","DLC Special Item","","20_22_0008"
"20_22_0009","DLC Special Item","","20_22_0009"
"20_22_0010","DLC Special Item","","20_22_0010"
"20_22_0011","DLC Special Item","","20_22_0011"
"20_22_0012","DLC Special Item","","20_22_0012"
"20_22_0013","DLC Special Item","","20_22_0013"
"20_22_0014","DLC Special Item","","20_22_0014"
"20_22_0015","DLC Special Item","","20_22_0015"
"20_22_0016","DLC Special Item","","20_22_0016"
"20_22_0017","DLC Special Item","","20_22_0017"
"20_22_0018","DLC Special Item","","20_22_0018"
"20_22_0019","DLC Special Item","","20_22_0019"
"00_6_3000","Sparking BGM","","00_6_3000"
"20_1_0001_0002_50_01","Costume","Goku (Teen)","Goku (Teen) Outfit"
"20_1_0008_0032_00_08","Costume","Gohan (Adult)","Gohan (Adult) Outfit"
"20_1_0008_0032_01_08","Costume","Gohan (Adult), Super Saiyan","Gohan (Adult), Super Saiyan Outfit"
"20_1_0008_0032_02_08","Costume","Gohan (Adult), Super Saiyan 2","Gohan (Adult), Super Saiyan 2 Outfit"
"20_1_0002_0310_01_02","Costume","Bardock, Super Saiyan","Bardock, Super Saiyan Outfit"
"20_1_0010_0000_40_10","Costume","Goku (Super)","Goku (Super) Outfit"
"20_1_0011_0000_40_11","Costume","Goku (Super)","Goku (Super) Outfit"
"20_1_0010_0000_41_10","Costume","Goku (Super), Super Saiyan","Goku (Super), Super Saiyan Outfit"
"20_1_0011_0000_41_11","Costume","Goku (Super), Super Saiyan","Goku (Super), Super Saiyan Outfit"
"20_1_0010_0001_42_10","Costume","Goku (Super), Super Saiyan God","Goku (Super), Super Saiyan God Outfit"
"20_1_0011_0001_42_11","Costume","Goku (Super), Super Saiyan God","Goku (Super), Super Saiyan God Outfit"
"20_1_0010_0000_43_10","Costume","Goku (Super), Super Saiyan God Super Saiyan","Goku (Super), Super Saiyan God Super Saiyan Outfit"
"20_1_0011_0000_43_11","Costume","Goku (Super), Super Saiyan God Super Saiyan","Goku (Super), Super Saiyan God Super Saiyan Outfit"
"20_1_0005_0020_60_05","Costume","Vegeta (Super)","Vegeta (Super) Outfit"
"20_1_0005_0020_61_05","Costume","Vegeta (Super), Super Saiyan","Vegeta (Super), Super Saiyan Outfit"
"20_1_0005_0022_62_05","Costume","Vegeta (Super), Super Saiyan God","Vegeta (Super), Super Saiyan God Outfit"
"20_1_0005_0020_63_05","Costume","Vegeta (Super), Super Saiyan God Super Saiyan","Vegeta (Super), Super Saiyan God Super Saiyan Outfit"
"00_8_0269","Stamp/Title","","00_8_0269"
"00_8_0270","Stamp/Title","","00_8_0270"
"00_8_0271","Stamp/Title","","00_8_0271"
"00_8_0272","Stamp/Title","","00_8_0272"
"00_8_0273","Stamp/Title","","00_8_0273"
"20_1_0001_3270_00_01","Costume","Vegeta (GT)","Vegeta (GT) Outfit"
"20_1_0001_3270_01_01","Costume","Vegeta (GT), Super Saiyan","Vegeta (GT), Super Saiyan Outfit"
"20_1_0001_3280_00_01","Costume","Trunks (GT)","Trunks (GT) Outfit"
"20_1_0001_3280_01_01","Costume","Trunks (GT), Super Saiyan","Trunks (GT), Super Saiyan Outfit"
"20_1_0006_0020_60_06","Costume","Vegeta (Super)","Vegeta (Super) Outfit"
"20_1_0006_0020_61_06","Costume","Vegeta (Super), Super Saiyan","Vegeta (Super), Super Saiyan Outfit"
"20_1_0006_0022_62_06","Costume","Vegeta (Super), Super Saiyan God","Vegeta (Super), Super Saiyan God Outfit"
"20_1_0006_0020_63_06","Costume","Vegeta (Super), Super Saiyan God Super Saiyan","Vegeta (Super), Super Saiyan God Super Saiyan Outfit"
"00_4_0008_0260_00","Profile Card","Grandpa Gohan","Grandpa Gohan (Profile Card)"
"00_4_0010_0260_00","Profile Card","Grandpa Gohan","Grandpa Gohan (Profile Card)"
"00_4_0030_0260_00","Profile Card","Grandpa Gohan","Grandpa Gohan (Profile Card)"
"00_4_0034_0260_00","Profile Card","Grandpa Gohan","Grandpa Gohan (Profile Card)"
"00_4_0016_0451_00","Profile Card","Super 17 (GT)","Super 17 (GT) (Profile Card)"
"00_4_0017_0510_00","Profile Card","King Vegeta","King Vegeta (Profile Card)"
"00_4_0009_0301_00","Profile Card","Chi-Chi","Chi-Chi (Profile Card)"
"00_4_0013_0301_00","Profile Card","Chi-Chi","Chi-Chi (Profile Card)"
"00_4_0032_0301_00","Profile Card","Chi-Chi","Chi-Chi (Profile Card)"
"00_4_0034_0301_00","Profile Card","Chi-Chi","Chi-Chi (Profile Card)"
"00_4_0030_3290_00","Profile Card","Hell Fighter 17","Hell Fighter 17 (Profile Card)"
"00_4_0013_3290_00","Profile Card","Hell Fighter 17","Hell Fighter 17 (Profile Card)"
"00_4_0013_3360_00","Profile Card","Chilled","Chilled (Profile Card)"
"00_4_0026_3360_00","Profile Card","Chilled","Chilled (Profile Card)"
"00_4_0027_3360_00","Profile Card","Chilled","Chilled (Profile Card)"
"00_4_0034_3360_00","Profile Card","Chilled","Chilled (Profile Card)"
"00_4_0022_0640_00","Profile Card","Zangya","Zangya (Profile Card)"
"00_4_0025_0640_00","Profile Card","Zangya","Zangya (Profile Card)"
"00_4_0030_0640_00","Profile Card","Zangya","Zangya (Profile Card)"
"00_4_0034_0640_00","Profile Card","Zangya","Zangya (Profile Card)"
"00_4_0007_0450_00","Profile Card","Android 17 (Z)","Android 17 (Z) (Profile Card)"
"00_4_0032_0310_00","Profile Card","Bardock","Bardock (Profile Card)"
"00_4_0027_3140_00","Profile Card","Majin Duu","Majin Duu (Profile Card)"
"20_1_0008_0000_00_08","Costume","Goku (Z - Early)","Goku (Z - Early) Outfit"
"20_1_0008_0000_10_08","Costume","Goku (Z - Mid)","Goku (Z - Mid) Outfit"
"20_1_0008_0000_11_08","Costume","Goku (Z - Mid), Super Saiyan","Goku (Z - Mid), Super Saiyan Outfit"
"20_1_0006_0000_20_06","Costume","Goku (Z - End)","Goku (Z - End) Outfit"
"20_1_0006_0000_21_06","Costume","Goku (Z - End), Super Saiyan","Goku (Z - End), Super Saiyan Outfit"
